image_id,original_captions,generated_caption
2874876837_80d178ba9b.jpg,Un ragazzo che rimbalza su un trampolino. | Un ragazzo che salta su un trampolino. | Un ragazzo salta su un trampolino. | Un bambino in una maglietta bianca a maniche lunghe salta su un trampolino. | Il ragazzo salta sul trampolino fuori casa.,Un ragazzo salta su un trampolino.
2611651553_61f859837e.jpg,"Una donna nuda con il suo corpo dipinto. | Una signora nuda cammina davanti a una folla in vernice per il corpo. | Una donna senza camicia con la vernice sul viso e il fango sul suo corpo. | Una donna in topless con il viso dipinto è coperta di fango. | Una giovane donna, in topless tranne la vernice o il fango.",Una donna che indossa un costume da bagno si trova in acqua.
3417102649_5c0b2f4b4d.jpg,Un Dalmata sta giocando vicino a un albero. | Una Dalmazione mastica un piccolo ramo di un albero. | Un cane Dalmation morde un piccolo ramo su un albero mentre era sulle zampe posteriori. | Un giovane dalmata indossa un cappello accanto a un albero. | Il cane macinato mastica su un albero.,Un cane bianco e nero sta saltando su un ramo di albero.
2574084102_f2be3f73cb.jpg,Una bambina vestita con un pezzo blu sta facendo ginnastica. | Una vista posteriore di una bambina in un body che salta su un trampolino. | Una ragazza è a mezz'aria facendo ginnastica. | Una ragazza che indossa un body blu salta in aria. | Una ragazza che indossa il blu sta saltando in aria.,Una ragazza che salta su un trampolino.
684375286_09cc1aa778.jpg,"Un piccolo cane nero sta giocando a tiro alla fune con un grande cane marrone che indossa un triangolo giallo. | Un piccolo cane che gioca a strati con un cane più grande | Due cani, uno più grande dell'altro, stanno giocando a tiro alla fune. | Due cani giocano a tiro alla fune. | Due cani tirano lo stesso oggetto mentre indossano attrezzatura da allenamento.",Due cani stanno giocando con un giocattolo rosso.
3315616181_15dd137e27.jpg,Un uomo con una camicia verde si arrampica su una parete di arrampicata interna. | Un uomo con una camicia verde sta salendo un percorso ad ostacoli. | Un adolescente si arrampica su una parete di arrampicata al coperto. | Un adolescente si arrampica su una parete di roccia. | Qualcuno si arrampica su una parete di arrampicata interna.,Un uomo che indossa una camicia verde si arrampica su una parete di arrampicata su roccia.
3595643050_d312e4b652.jpg,"Un cane che prende una palla. | Un cane salta in aria accanto a una Casa Bianca. | Un cane bianco è in piedi sulle zampe posteriori con una palla in bocca. | Un cane giallo si erge sulle zampe posteriori. | Il cane giallo si trova su zampe posteriori con palla in bocca, costruendo sullo sfondo.",Un cane salta per prendere una palla in bocca.
3217056901_fe2c70377d.jpg,"Un gruppo di bambini asiatici fa parte di un pubblico seduto su panchine blu. | Quattro bambini si girano per essere fotografati. | Bambine che ignorano l'attuale processione per adulti in corso | Alcuni bambini si sono rivolti all'indietro mentre tra il pubblico. | Tre ragazze in posa per una foto in un anfiteatro all'aperto, circondato da adulti che guardano una conferenza.",Un gruppo di bambini è seduto in una grande folla di persone.
3590647207_2d4ec3f52c.jpg,"Un gruppo di donne che cavalca cavalli mentre tiene le bandiere di più nazioni | Cowgirls agitando la bandiera degli Stati Uniti e la bandiera del Canada | Diverse persone a cavallo che trasportano bandiere. | Due donne che cavalcano cavalli, che trasportavano le bandiere americane e canadesi in un rodeo. | Le donne cavalcano cavalli in un'arena che trasportano le bandiere del Canada e degli Stati Uniti.",Un gruppo di uomini in uniforme da cowboy sta cavalcando cavalli.
3476709230_6439305bf2.jpg,Un mucchio di bambini oscilla insieme in una grande oscillazione a forma di cestino. | Un gruppo di bambini sta giocando su un'altalena per pneumatici. | Cinque bambini stanno giocando su una grande rete oscillante rotonda. | Cinque bambini stanno dondolando in un'altalena rotonda. | I cinque bambini si siedono tutti insieme sull'oscillazione.,Una ragazza si siede su un'altalena per pneumatici.
873633312_a756d8b381.jpg,"Un ragazzo con una giubbotto di salvataggio salta su qualcosa di giallo, fuori dalla cornice. | Un ragazzo che indossa un giubbotto di salvataggio sospeso in aria. | Un bambino che indossava una giacca di salvataggio bianca, rossa e nera è stato rimbalzato in aria da qualcosa di grande e giallo. | Un bambino con un giubbotto di galleggiamento viene rimbalzato da qualcosa. | Il ragazzo nel giubbotto di salvataggio salta in aria.",Una ragazza con una camicia rossa sta saltando su un trampolino.
1413956047_c826f90c8b.jpg,Questi tre giovani sono in piedi su una montagna. | Tre sono in piedi su una montagna. | Tre uomini sono in cima a una montagna. | Tre uomini in posa con le montagne panoramiche sullo sfondo | Tre uomini in piedi davanti a una cima di montagna.,Un gruppo di persone si trova in cima a una montagna.
506343925_b30a235de6.jpg,"Un cane marrone, bianco e nero corre nella sabbia. | Un grande cane marrone corre attraverso dune di sabbia di fronte a un piccolo fogliame verde. | Un cane a strisce sta correndo nel deserto. | Un cane selvatico attraversa il deserto. | Un lupo che corre nelle pianure sabbiose.",Un cane corre attraverso la sabbia.
535830521_aa971319fc.jpg,"Una persona che indossa una giacca blu, una giacca blu e un orecchio nero che tiene in mano un giornale. | Una donna che tiene un giornale. | Una donna detiene un giornale che dice ""vero cambiamento"". | Una donna con le manricciatrici contiene un documento che dice ""vero cambiamento"" sulla copertina. | Una donna nel sollevare un titolo di giornale che legge ""Real Change"".",Un uomo che indossa una giacca nera e un cappello si trova di fronte a un edificio in mattoni.
3368569524_a9df2fc312.jpg,Una ragazza difende il basket da un altro giocatore. | Una ragazza che gioca a basket tenta un colpo mentre un'altra ragazza la difende in modo aggressivo. | Ragazze che partecipano a una partita di basket di fronte a una folla. | Il giocatore di cestino in rosso sta sfidando il giocatore in bianco per la palla. | Il giocatore di basket avversario sta girando un gancio sul difensore.,Un giocatore di basket in bianco e nero sta giocando a basket.
3033825101_44a4390f16.jpg,"Un lanciatore di baseball sta bowling la palla. | Un uomo che gioca a baseball, lancia la palla. | Un lanciatore lancia la palla. | Pitcher della lega minore | Il ragazzo è in uniforme da baseball, in un campo da baseball, e sta lanciando una palla da baseball",Un giocatore di baseball in uniforme da baseball corre verso la palla.
537390477_7dd3407f96.jpg,Un cane nero e un cane marrone stanno combattendo. | Il cane nero e il cane marrone stanno lottando davanti al camino. | Il cane nero e il cane marrone sembrano il wrestling. | Due cani che lottano davanti a un camino | Due cani Wrestling.,Un cane nero e un cane marrone stanno combattendo.
3275627207_0b41e44597.jpg,Un uomo ha dreadlocks. | Un uomo con una camicia rossa con dreadlocks tiene una guancia. | Un uomo parla sul suo cellulare mentre cammina per strada. | Un uomo con Dreadlocks parla sul suo cellulare. | L'uomo nella felpa a lettura ha i capelli in dreadlocks.,Un uomo con una camicia bianca e una camicia rossa con una camicia bianca e pantaloncini neri.
3319723910_af5b5f1fae.jpg,"Un ragazzo su uno skateboard sta facendo una acrobazia al crepuscolo. | Un ragazzo sullo skateboard, facendo un trucco. | Un uomo che indossa una camicia nera cavalca lo skateboard lungo la parte superiore di una sporgenza. | Uno skateboarder a metà salto. | Lo skateboarder fa un trucco vicino a un cantiere.",Uno skateboarder macina un binario.
2826647354_650ff5eb03.jpg,Un bambino piccolo con giocattolo in sella e un bambino più grande in una piccola bicicletta con ruote da allenamento. | Il ragazzino nella camicia rossa guarda il ragazzo più piccolo con una camicia arancione mentre va in bici. | Due bambini vanno le loro bici sulla strada di Asphalt. | Due ragazzini che cavalcano le loro bici per strada. | Due giovani ragazzi guidano piccole bici sulla strada di un quartiere.,Una ragazza con un casco cavalca la sua bici su un sentiero sterrato.
281419391_522557ce27.jpg,Un'auto da corsa nera gira le sue gomme mentre esce il fumo. | Un'auto da corsa nera si inizia davanti a una folla di persone. | Un'auto scomposta durante una gara | Auto da corsa che fuma molto male sulla pista. | La macchina da corsa con marchio rosso lascia il fumo dietro di essa di fronte a una folla.,Un'auto da corsa rossa e bianca sta correndo su una pista sporca.
2354792215_eef2bdc753.jpg,"Ragazzo in un'uniforme da calcio in bianco e nero che calcia la palla con altri giocatori nelle vicinanze. | Bambini che giocano a calcio, uno nel processo di calciare la palla. | Il ragazzo con la camicia bianca dribba il pallone da calcio lontano dalla squadra gialla e blu. | Ci sono cinque giovani ragazzi su un campo di calcio che corrono e giocano a calcio. | Due giovani squadre di calcio in competizione in una partita.",Due ragazzi giocano a calcio su un campo da calcio.
2281054343_95d6d3b882.jpg,Un uomo che indossa un cappello nero sta camminando attraverso una trafficata strada della città. | Una silhouette di un uomo in un cappello in una trafficata strada della città. | Persona con cappello nero e cappotto nero vicino a edifici con segni. | Tre persone in una zona affollata della città. | Lo tre è un colpo di uomo con la schiena girata in una città.,Un uomo con un cappello nero e un cappello da cowboy sta guardando la telecamera.
2484190118_e89363c465.jpg,Un ragazzo con le mani sopra la testa si trova su un pilastro di cemento sopra i ciottoli. | Un bambino in pantaloncini colorati è in piedi su un post per strada. | Un ragazzino si trova su un moncone di cemento in un parco con le mani sulla testa. | Un giovane che indossa una maglietta bianca e pantaloncini verdi e neri in piedi su un moncone. | Bambino piccolo con camicia bianca e stampare pantaloncini con le mani sopra la testa in piedi sull'oggetto.,Una ragazza con una camicia bianca e jeans blu si trova su un marciapiede.
3614542901_29877fc342.jpg,"Un gruppo di donne è in piedi di fronte a un edificio. | Una donna in un abito bianco si trova con altre ragazze vestite, un punto dall'altra parte della strada. | Cinque donne in abiti, uno che tiene un bambino, si stabiliscono. | Quattro donne e una sposa si trovano su una strada mentre una di loro indica qualcosa in lontananza. | La vecchia signora con abito nero e cappello indica qualcosa per la sposa.",Due donne che camminano per strada.
3474406285_01f3d24b71.jpg,Un cane marrone che salta su un bastone blu e giallo. | Un cane marrone che salta su un ostacolo. | Un cane marrone salta su un ostacolo. | Un cane salta su un ostacolo in una competizione. | Il cane marrone sta saltando un ostacolo su un palo giallo e nero.,Un cane marrone sta saltando su un ostacolo.
397286183_745abbf40d.jpg,Un uomo con una giacca blu apre ampiamente i suoi grandi occhi blu mentre un uomo dietro di lui chiude gli occhi mentre si copre la bocca. | Un uomo che indossa una giacca blu guarda la telecamera. | Un uomo sorpreso che indossa una giacca blu sta guardando la fotocamera. | Un ragazzo con gli occhi spalancati in una giacca blu tiene in mano una birra e in piedi accanto a un ragazzo che tiene il naso. | L'uomo in blu si posa per la fotocamera.,Un uomo che indossa una giacca blu si trova accanto a un uomo che indossa una giacca blu.
2949880800_ca9a1bb7e6.jpg,"Due bambini in costume da bagno stanno parlando in un lago nel bosco. | Due ragazze in costume da bagno sono in piedi in acqua una volta. | Due ragazze giocano in spiaggia. | Due ragazze che indossano bikin sono in piedi nel lago, | Due ragazze in un lago che parlano tra loro.",Due bambini giocano in acqua.
2632111399_b3c1630f8e.jpg,"Un boy catcher in un casco, allungando la mano guantata per una cattura. | Un catcher in un'uniforme rossa e bianca gioca in una partita di baseball. | Un catcher con una camicia rossa è in piedi nella terra con il suo guanto. | Un bambino catcher che allunga il suo guanto per prendere una palla. | Il ragazzo si china pronto a prendere la palla.",Due giocatori di football stanno giocando a calcio.
2070798293_6b9405e04d.jpg,Una bambina in pigiama sta saltando sul divano. | Una bambina sta rimbalzando su un divano davanti a una grande finestra a vena. | Una bambina che salta su un divano. | Una bambina sta saltando su un divano letto. | Una ragazza salta giù da un divano e in alto in aria.,Una bambina sta saltando su un divano bianco.
3375134059_7e9eb2ef01.jpg,"Un cane a terra e un altro cane in piedi sopra di esso. | Due cani beige giocano nell'erba. | Due cani in un campo, uno di fronte all'altro. | Due cani giocano l'uno con l'altro sull'erba. | Due cani da abbronzatura giocano nell'erba",Due cani marroni che giocano l'uno con l'altro.
3529314899_b4e533bb76.jpg,Un giocatore di hockey in bianco cerca di rubare il disco da un altro giocatore in rosso. | Un giocatore di hockey che indossa un'uniforme rossa raggiunge il disco come seguono gli altri. | Un giocatore di hockey con uniforme rossa sta tentando di controllare il disco mentre due giocatori di hockey a noleggio bianco cercano di disturbarlo. | Persone che giocano a hockey sul ghiaccio. | Due giocatori di hockey avversari fanno un gioco per il disco con i fan avversari e i membri della squadra che guardano.,Due giocatori di hockey cercano di prendere una palla.
2804851816_9aae9071ca.jpg,"Un cane marrone ha una palla in bocca mentre gioca nella recinzione. | Un cane marrone corre con un giocattolo in bocca attraverso una lunga erba verde. | Il cane marrone sta attraversando un campo, con una palla in bocca. | Il cane marrone sta correndo attraverso l'erba secca con una palla in bocca. | Il cane marrone con orecchie appuntite tiene una palla in bocca.",Un cane corre attraverso l'erba alta.
