image_id,original_captions,generated_caption
2874876837_80d178ba9b.jpg,Um menino pulando em um trampolim. | Um garoto pulando em um trampolim. | Um garoto pula em um trampolim. | Um garotinho em uma camiseta branca de mangas compridas pula em um trampolim. | O garoto pula em trampolim do lado de fora da casa.,Um menino está pulando em um trampolim.
3584534971_b44f82c4b9.jpg,"Um homem lidera o caminho em sua bicicleta, enquanto outros dois seguem à distância. | Vários ciclistas estão andando por uma área arborizada. | Três ciclistas percorrem o caminho de cabo perto de Woods. | Três homens lutam contra o terreno da floresta em suas bicicletas de montanha. | Três ciclistas de montanha estão em uma corrida na floresta.",Uma pessoa em uma bicicleta está andando de bicicleta.
3583704941_611353857e.jpg,Um jóquei de cavalos está andando em um curso. | Uma mulher em um cavalo. | Uma mulher em um cavalo de corrida. | Garota com capacete montando um cavalo marrom | O cavaleiro do cavalo marrom está usando uma camisa azul.,Uma mulher vestindo um capacete está andando de bicicleta.
3346040664_5b584e6133.jpg,"Um garoto jogando basquete, tentando bloquear um tiro. | Um jogador de basquete em um uniforme branco pula para bloquear outro jogador em um uniforme azul com a bola. | O garoto de azul tem a bola, e o garoto de branco está no ar. | Os meninos jogam basquete. | Os jogadores adversários de basquete estão jogando com uma audiência por perto.",Um jogador de basquete dribla a bola.
2346629210_8d6668d22d.jpg,"Um homem de casaco marrom e gravata verde anda em uma rua. | Um homem de terno e jaqueta | Um homem mais velho de terno, gravata e sobretudo | Um homem mais velho em pé. | O homem mais velho de terno, gravata e sobretudo caminha pela rua.",Um homem e uma mulher posam para uma foto.
3700554247_9824ae6f3a.jpg,Um pássaro com uma longa conta laranja bebe água. | Uma garça estica o pescoço para comer as coisas da água parada. | Um guindaste branco procura comida na água. | O pássaro branco fica em água perto de juncos altos. | O guindaste branco está procurando comida em um lago.,Um pássaro branco voando sobre a água.
2869491449_1041485a6b.jpg,Dois Dobermans lutando ou brincando juntos em um gramado. | Dois cães lutam na grama. | Dois cães brincam juntos. | Dois cães lutam na grama. | Dois cães grandes estão brigando com os dentes que surgiram perto de algumas árvores.,Dois cães estão correndo pela grama.
241345981_1ef4f8109c.jpg,O time de futebol da Universidade de Oklahoma jogando contra um rival. | Três jogadores de futebol estão em ação em campo | Três jogadores de futebol jogando um jogo enquanto os fãs assistem das arquibancadas. | Dois jogadores de futebol americanos em vermelho são confrontados por um jogador da oposição em roxo e branco enquanto são observados por espectadores em um estádio. | Dois jogadores de futebol tentam avançar a bola contra um tackler.,Um jogador de futebol está se preparando para chutar a bola.
3101796900_59c15e0edc.jpg,Um cachorro marrom e um cachorro preto estão brincando com um frisbee vermelho. | Um cachorro falta e um cachorro marrom e branco correm em uma superfície de cascalho com algo vermelho sob os pés. | Um grande cachorro preto na terra com um pequeno cachorro marrom. | Um cachorro marrom grande e um cachorro preto maior jogando junto com uma bola. | Dois cães estão perseguindo uma bola.,Dois cães estão brincando com uma bola vermelha.
3544669026_1b5c0e6316.jpg,Um cachorro preto pula para pegar uma bola branca. | Um cachorro pega uma bola no ar | Um cachorro pega um brinquedo fora de uma casa de tijolos. | Um cachorro salta para pegar uma bola. | O Big Black Dog está pulando no ar para pegar uma bola.,Um cachorro pula para pegar uma bola de futebol.
3684518763_f3490b647a.jpg,"Um cara em correntes de ouro, uma blusa preta e shorts dourados está andando com os braços estendidos em um desfile. | Um jovem levanta os braços enquanto marcha em um desfile. | Um jovem com shorts curtos dourados e uma blusa preta está andando em um desfile. | Homem em jóias de ouro e shorts por um desfile. | O homem de shorts coxos dourados está usando muitos colares de ouro.",Uma mulher vestindo um vestido preto e branco está andando em uma rua da cidade.
2377460540_8cfb62463a.jpg,Um cachorro marrom correndo pela floresta. | Um cachorro que atravessa uma floresta no inverno | Um cachorro que atravessa muitos galhos. | Um cachorro magro passa por uma área arborizada. | Um cachorro Weimaraner atravessa a floresta usando uma gola vermelha.,Um cachorro marrom passa pela floresta.
288177922_b889f2e1fe.jpg,Um garoto segue outro no parque. | Uma criança está andando à frente do outro. | Duas crianças de casacos andando em um parque | Duas crianças pequenas estão andando por um parque. | Duas crianças estão andando para fora.,Duas crianças brincam em um parque.
384465575_31294122c0.jpg,Um homem e uma mulher estão andando de bicicleta em um dia ensolarado. | Os ciclistas de homem e mulher passam por placas na estrada rural. | Dois ciclistas descem uma colina. | Dois amigos andam de bicicleta por uma colina. | Duas pessoas estão andando de bicicleta em uma estrada de terra,Uma pessoa vestindo uma camisa vermelha andando de bicicleta por uma estrada de terra.
2590207488_ddd89037ba.jpg,"Um cachorro preto e branco está andando em uma praia. | Um cachorro preto e branco olha para trás enquanto caminha na praia. | Um cachorro preto e branco anda em uma praia. | Um cachorro com manchas em preto e branco anda na praia, olhando para trás. | Cachorro preto e branco, andando na praia e olhando para trás.",Um cachorro preto e branco está correndo na praia.
131632409_4de0d4e710.jpg,Uma garota de biquíni caminha pela praia com nuvens enormes e uma praia de areia atrás dela. | Uma jovem vestindo uma blusa azul está de pé em uma praia de areia. | Cena de praia com jovem de biquíni acumulado em primeiro plano | Mulher de biquíni está andando na praia | Jovem em um top de biquíni na praia.,Uma garota de biquíni rosa está de pé na praia.
933118213_b35b0b62a7.jpg,Um menino segurando uma vara de pesca. | Um garoto peixe. | Um garoto com um chapéu tem um poste de pesca na mão. | Um jovem pescador peixe. | A criança usando um boné está segurando um poste de pesca.,Um menino está balançando em um balanço.
3569284680_44fef444ef.jpg,Um garoto de jaqueta vermelha e uma jovem de jaqueta rosa estão subindo escadas. | O garoto no topo vermelho está seguindo a garota de vestir um lance de escada. | Duas crianças sobem as escadas | Duas crianças pequenas subindo escadas e vistas pelas costas. | Duas crianças pequenas subem algumas escadas.,Uma criança em uma camisa vermelha está usando um chapéu vermelho.
1806580620_a8fe0fb9f8.jpg,Uma senhora loira com óculos de sol sorrisos. | Uma mulher loira usando óculos de sol e brincos de dados sorri. | Uma mulher usando óculos de sol pretos olha para a direita e sorri. | Uma mulher usando óculos de sol sorri. | A garota vestindo os óculos de sol pretos e a jaqueta jeans azul está sorrindo.,Uma mulher com óculos de sol e óculos de sol sorri para a câmera.
300148649_72f7f0399c.jpg,Um homem de camisa branca e jeans tocando um acordeão. | Um homem em branco está interpretando um acordeão negro. | Um homem interpreta um acordeão em um banco de parque. | Um homem interpreta um acordeão. | Um garoto sentado interpreta o acordeão.,Um homem vestindo uma camisa preta e jeans azul está sentado em um banco.
3654869593_c8599a8e20.jpg,"Alguns meninos jogando uma bola de futebol em uma rede de vôlei. | Os meninos estão jogando uma bola de futebol na praia. | As crianças estão jogando um jogo, com uma rede de vôlei e futebol, na praia. | Três meninos jogam vôlei em uma praia movimentada. | Três meninos jogam com uma futebol perto de uma rede de vôlei na praia.",As crianças estão jogando futebol na praia.
431018958_84b2beebff.jpg,Uma garota de topo amarelo está remando um barco de madeira depois de um cais de madeira. | Uma garota rema uma canoa. | Uma garota coloca um barco de uma doca. | Menina empurrando barco com um poste na água | A garota está remar uma canoa enferrujada na água.,Uma criança em um barco de madeira na água.
3049770416_0fb1954315.jpg,"Um homem segura um microfone na boca, iluminado por luzes verdes. | Um homem de camisa canta em um microfone no palco | Um homem canta em um microfone na frente de uma luz verde. | Um homem com microfone. | Um assinante em pé em luz verde.",Um homem de camisa branca toca guitarra em um palco.
3419197575_aa5b84a9f0.jpg,As duas crianças estão olhando para uma placa. | Duas crianças olhando para um grande anúncio de moda em uma parede de concreto. | Dois meninos admiram uma janela de loja. | Duas crianças pequenas em pé ao lado de um anúncio de jeans. | Duas crianças pequenas ficam ao lado de uma tela de janela.,Duas pessoas estão sentadas em um banco de madeira em frente a um prédio.
2766291711_4e13a2b594.jpg,Um cachorro está fugindo com uma sandália na boca. | Um grande poodle branco está andando na grama carregando uma sandália. | Uma grande poça branca correndo junto com um chinelos rosa na boca | Um cachorro branco carrega um flip-flop rosa pelo quintal verde. | Poodle branca grande carregando um chinelo rosa do lado de fora.,Dois cães estão correndo na grama.
3266261886_36e1323d2f.jpg,Um lutador de sumô com cinto marrom está empurrando outro lutador em uma luta. | Lutadores de sumô se empurrando. | Duas pessoas são luta livre no sumô. | Dois lutadores de sumô em uma luta. | Dois lutadores de lutadores de sumô.,Dois lutadores de sumô estão dançando.
3554210976_fbd0ef33a3.jpg,"Uma garota está de pé em um penhasco com neve. | Uma garota de pé em uma encosta nevada. | Uma pessoa em um traje azul carregando um pacote está de pé em uma montanha nevada | Uma mulher de azul fica na beira de um penhasco segurando uma sacola de compras. | Essa pessoa, vestida de azul, está de pé em uma montanha nevada.",Uma pessoa está subindo uma montanha nevada.
497791037_93499238d8.jpg,um garoto pulando de um balanço | Um garoto pula de um balanço no conjunto de balanços quando é alto o suficiente. | Uma criança em uma camisa branca saindo de um balanço no ar. | Um garoto pula um balanço. | O garoto usando branco está pulando do balanço.,Um garoto pulando em um balanço.
241346471_c756a8f139.jpg,"Um jogador de futebol americano em vermelho está sendo abordado por três jogadores em branco, enquanto outros jogadores vermelhos olham. | Um jogador de Oklahoma é abordado jogando futebol | Jogador de futebol sendo abordado pelo grupo de outros jogadores em campo. | Os jogadores de futebol estão enfrentando um jogador de futebol carregando futebol. | O jogador de futebol está sendo abordado.",Dois jogadores de futebol se preparando para chutar a bola.
3275527950_41aca690a1.jpg,Pessoas escolhendo em um pântano. | Pessoas em pé de lama. | Duas pessoas estão plantando pequenos arbustos perto de uma área gramada. | Duas pessoas trabalhando em lama. | Duas pessoas trabalhando na água ao lado do campo,Um grupo de pessoas está andando pela água.
3324056835_84904fe2f8.jpg,Um monte de cães em uma praia. | Vários cães estão correndo na praia. | Seis cães correndo na praia de areia. | Seis cães andando ao lado da praia. | Alguns cães estão correndo em uma praia deserta.,Três cães correndo na praia.
1418503947_953d373632.jpg,Um homem de chapéu laranja puxa um cigarro de uma caixa. | Um homem entra em sua mochila para um cigarro. | Um homem pega um cigarro. | Um homem com um chapéu laranja e uma jaqueta marrom tem um cigarro na boca. | Há um homem com um chapéu marrom acendendo um cigarro.,Um homem vestindo uma camisa azul está segurando uma bebida na frente de uma multidão de pessoas.
3570800810_978c993133.jpg,As crianças estão brincando na água. | Dois meninos empurrando em neve derretida. | Duas crianças empurram neve e derretendo gelo. | Duas crianças brincam com pás de plástico em um lago de neve. | Duas crianças pequenas usando casacos e chapéus de inverno estão brincando na neve derretida.,Uma criança em uma jaqueta azul e um chapéu azul fica na neve.
3639704469_fe83e1c9b7.jpg,Um casal de roupas de casamento assiste ao mar por trás de uma grade de madeira. | Um homem e uma mulher com roupas de casamento olham para a água. | Uma mulher em um longo vestido de noiva branco e um homem de terno preto estão de pé em um trilho olhando para o oceano. | Uma mulher em um vestido de noiva branco com acabamento dourado com um homem em um terno preto. | O noivo fica a uma grade ao lado do mar com o braço em volta da noiva.,Um homem e uma mulher sentam -se em um banco.
